http://data.gesis.org/claimskg/creative_work/00d1b925-9b3b-5735-98df-6ec93162db48	MIXTURE
http://data.gesis.org/claimskg/creative_work/0108fc3d-566b-5fd3-a562-d510a182bd45	MIXTURE
http://data.gesis.org/claimskg/creative_work/013669a2-2f8b-5e26-a276-bf36107286c3	MIXTURE
http://data.gesis.org/claimskg/creative_work/0142c331-8324-5da4-a561-24851b65eac7	MIXTURE
http://data.gesis.org/claimskg/creative_work/017834d0-65a5-55ea-a5de-13cea095334b	MIXTURE
http://data.gesis.org/claimskg/creative_work/02786f7f-a3c8-5273-a934-5c7a4013e8ac	MIXTURE
http://data.gesis.org/claimskg/creative_work/02c7f36f-2336-5a1d-b8c1-75f8457919b6	MIXTURE
http://data.gesis.org/claimskg/creative_work/02d44087-7e60-53db-9f24-6c9f3b1cf424	MIXTURE
http://data.gesis.org/claimskg/creative_work/03a2d8d8-6757-542f-bf35-a9df0764f0a6	MIXTURE
http://data.gesis.org/claimskg/creative_work/03a8c58b-bfbd-5052-a2dc-ba72d80d19bc	MIXTURE
http://data.gesis.org/claimskg/creative_work/03fadca4-01c5-5a20-8596-1edf0e4d70a0	MIXTURE
http://data.gesis.org/claimskg/creative_work/04439107-2fba-5e87-a07e-7481c042977a	MIXTURE
http://data.gesis.org/claimskg/creative_work/049c4fbd-461b-5fe5-ac94-b9f55971ecee	MIXTURE
http://data.gesis.org/claimskg/creative_work/05bf70d1-708e-5682-9118-c6f07da27134	MIXTURE
http://data.gesis.org/claimskg/creative_work/06bb8cc1-4939-5eb0-a09e-7ec4eb6bd7b8	MIXTURE
http://data.gesis.org/claimskg/creative_work/06c0b3fc-38e8-5378-9fe5-a4f710932dc8	MIXTURE
http://data.gesis.org/claimskg/creative_work/06c75a4a-133e-5075-8309-7baeeef21a63	MIXTURE
http://data.gesis.org/claimskg/creative_work/07c995ba-5e94-5952-a308-c0823dd82247	MIXTURE
http://data.gesis.org/claimskg/creative_work/08324890-9544-574d-a7fe-238f1fcc4e8d	MIXTURE
http://data.gesis.org/claimskg/creative_work/084d90ce-e7d5-51d1-bd26-f5819881c3b6	MIXTURE
http://data.gesis.org/claimskg/creative_work/08650c89-c3e7-5d36-a36b-5760dbddba1a	MIXTURE
http://data.gesis.org/claimskg/creative_work/0867c67a-a22b-5d7c-944c-e787021923c0	MIXTURE
http://data.gesis.org/claimskg/creative_work/08697264-1f87-5a70-a09e-b3ae3a75240f	MIXTURE
http://data.gesis.org/claimskg/creative_work/086e1450-6659-5013-b789-3efd0062cf45	MIXTURE
http://data.gesis.org/claimskg/creative_work/08d053b1-6aa0-515b-b26c-89ed91a67c3d	MIXTURE
http://data.gesis.org/claimskg/creative_work/090e294a-ccd3-5207-ae1c-b666f3614c33	MIXTURE
http://data.gesis.org/claimskg/creative_work/09467c24-f0c6-58a2-b2c1-f2bc8fb9ddcd	MIXTURE
http://data.gesis.org/claimskg/creative_work/095d2be6-0c8f-5b30-a96f-5baf3707c18c	MIXTURE
http://data.gesis.org/claimskg/creative_work/0968b2c8-41a7-5bda-a1e9-4db8a4f34947	MIXTURE
http://data.gesis.org/claimskg/creative_work/097ae5e2-5a39-5023-b9b0-7fffa01c09aa	MIXTURE
http://data.gesis.org/claimskg/creative_work/097c1da0-e712-5e50-81fd-350857c436f6	MIXTURE
http://data.gesis.org/claimskg/creative_work/0a0b0e94-c075-5e08-b7e4-00c244440252	MIXTURE
http://data.gesis.org/claimskg/creative_work/0ab33184-1a93-55ba-b031-db1987f4180c	MIXTURE
http://data.gesis.org/claimskg/creative_work/0ac55949-08aa-5ad9-94db-98b7d21fe40c	MIXTURE
http://data.gesis.org/claimskg/creative_work/0ad5c074-fb01-5955-a9ef-ecb4bb451a74	MIXTURE
http://data.gesis.org/claimskg/creative_work/0ad9cf6b-6896-56ce-8e75-b89536b246c5	MIXTURE
http://data.gesis.org/claimskg/creative_work/0b18672a-5bff-52b1-a783-b7142b215bec	MIXTURE
http://data.gesis.org/claimskg/creative_work/0b283cee-35ed-51bd-ac6d-1889dbe0c8fc	MIXTURE
http://data.gesis.org/claimskg/creative_work/0b4b8439-7113-50f1-8d73-8a51eea1ebad	MIXTURE
http://data.gesis.org/claimskg/creative_work/0bad6ad0-131e-5514-a717-9d48c5d4ee48	MIXTURE
http://data.gesis.org/claimskg/creative_work/0bd8be12-54ea-56c1-a1cd-0e0ee27d48d1	MIXTURE
http://data.gesis.org/claimskg/creative_work/0c0bfe79-95df-54c0-9128-6641ab749a36	MIXTURE
http://data.gesis.org/claimskg/creative_work/0c3223c0-860f-56a6-998d-a51f1e149e33	MIXTURE
http://data.gesis.org/claimskg/creative_work/0d23f284-59f7-5995-a9dd-80abbb4f0e76	MIXTURE
http://data.gesis.org/claimskg/creative_work/0d46f0f4-ecd0-50de-83a9-2d71951176f7	MIXTURE
http://data.gesis.org/claimskg/creative_work/0e25ab07-db13-5b0e-a275-02e692d88727	MIXTURE
http://data.gesis.org/claimskg/creative_work/0e8a6c62-2ef5-528e-b0e9-bfd36c132f38	MIXTURE
http://data.gesis.org/claimskg/creative_work/0e9ed5d0-554b-58fc-afa9-a5bdb49f9200	MIXTURE
http://data.gesis.org/claimskg/creative_work/0ec24eae-c9d8-5d7d-b4d2-a45726c2d3d1	MIXTURE
http://data.gesis.org/claimskg/creative_work/0ef407b4-625a-5cd3-addd-c7cb5b9b956f	MIXTURE
http://data.gesis.org/claimskg/creative_work/105a12f5-2939-5d37-9f15-d49ae17cde69	MIXTURE
http://data.gesis.org/claimskg/creative_work/107dab84-1405-59cb-b96f-7a756f383d56	MIXTURE
http://data.gesis.org/claimskg/creative_work/10b97ee1-e5eb-590e-9671-299625f025a2	MIXTURE
http://data.gesis.org/claimskg/creative_work/11843820-4d44-582e-bd53-3db374e2d130	MIXTURE
http://data.gesis.org/claimskg/creative_work/11a89efa-170a-5622-83b4-0aaddc8f133b	MIXTURE
http://data.gesis.org/claimskg/creative_work/11b7a485-c9a2-5df1-84bf-cdcb9898818f	MIXTURE
http://data.gesis.org/claimskg/creative_work/11d55f80-951a-5244-bfb3-ac156e9b5628	MIXTURE
http://data.gesis.org/claimskg/creative_work/123d3d2e-b956-50f7-95c3-eb7db05fe555	MIXTURE
http://data.gesis.org/claimskg/creative_work/1287a91d-750e-5674-be41-9ec5b53b3456	MIXTURE
http://data.gesis.org/claimskg/creative_work/13eadba1-d603-554c-ab8e-fb6c19963aad	MIXTURE
http://data.gesis.org/claimskg/creative_work/13ee4004-fa9c-5a17-9162-8b984ef5f7ac	MIXTURE
http://data.gesis.org/claimskg/creative_work/148c2375-807c-5788-a3c6-07d5e697e350	MIXTURE
http://data.gesis.org/claimskg/creative_work/152326e7-5ee4-508e-ba50-eeed5db21332	MIXTURE
http://data.gesis.org/claimskg/creative_work/15d83f44-fbd8-5346-86dd-dbbeb39e01f7	MIXTURE
http://data.gesis.org/claimskg/creative_work/15fdc4b1-dd65-5434-9913-4f9b9dd1d175	MIXTURE
http://data.gesis.org/claimskg/creative_work/161135e8-d60c-5d88-8714-f3d69c18f024	MIXTURE
http://data.gesis.org/claimskg/creative_work/16f1706a-d960-5221-a834-3268d526dfef	MIXTURE
http://data.gesis.org/claimskg/creative_work/16fc8cf7-a892-569d-9d5a-62f764103eed	MIXTURE
http://data.gesis.org/claimskg/creative_work/1783afb3-7077-5736-8241-837f48848892	MIXTURE
http://data.gesis.org/claimskg/creative_work/1785a537-b442-5cd0-8357-d97c6e614e5a	MIXTURE
http://data.gesis.org/claimskg/creative_work/17a8797e-c65c-5742-9b4f-e05778d2338c	MIXTURE
http://data.gesis.org/claimskg/creative_work/17c8b3fa-8bb1-5781-972b-abd44b2f47a5	MIXTURE
http://data.gesis.org/claimskg/creative_work/17d96a4a-166c-5434-974a-26d8ea0a678b	MIXTURE
http://data.gesis.org/claimskg/creative_work/180dd76e-cfc3-5b35-bb7f-3ae8f81fd9a2	MIXTURE
http://data.gesis.org/claimskg/creative_work/18e87c12-6515-56fa-8ce1-cd8d7db967e5	MIXTURE
http://data.gesis.org/claimskg/creative_work/18f381da-909d-520f-a54e-9c3064304c3a	MIXTURE
http://data.gesis.org/claimskg/creative_work/191ad0ad-c228-5797-b53f-38b545710a33	MIXTURE
http://data.gesis.org/claimskg/creative_work/1968a496-12de-5d2e-ba0d-4075e48e2585	MIXTURE
http://data.gesis.org/claimskg/creative_work/1969e83e-12a2-5b9f-b379-cef6be465815	MIXTURE
http://data.gesis.org/claimskg/creative_work/1a3cd913-e88f-56cb-be04-33f64ecbafa4	MIXTURE
http://data.gesis.org/claimskg/creative_work/1a7e5c8c-8d70-51f9-b415-302e6c2ec2c5	MIXTURE
http://data.gesis.org/claimskg/creative_work/1a91a0ae-8931-5bc9-a4c0-8b655e5fde15	MIXTURE
http://data.gesis.org/claimskg/creative_work/1a9f642a-4f95-58a6-b584-bfcda3ae9c01	MIXTURE
http://data.gesis.org/claimskg/creative_work/1af45cf2-6487-50c4-a98e-c2ce44b58734	MIXTURE
http://data.gesis.org/claimskg/creative_work/1b0eb3dd-f29b-58e4-a50b-cc26251de160	MIXTURE
http://data.gesis.org/claimskg/creative_work/1b4d4e55-c1a9-545a-ac69-a9bc700e1ffc	MIXTURE
http://data.gesis.org/claimskg/creative_work/1bcc8f24-5e8f-561d-8f78-2aeefc29b891	MIXTURE
http://data.gesis.org/claimskg/creative_work/1c071758-88dd-545c-bd5f-0402b3c0ca0c	MIXTURE
http://data.gesis.org/claimskg/creative_work/1c57224e-b0d9-586f-9360-c19945b62cb1	MIXTURE
http://data.gesis.org/claimskg/creative_work/1cd8f76f-a285-593a-9691-72af822fdf0a	MIXTURE
http://data.gesis.org/claimskg/creative_work/1cfde3a0-9e31-5b42-8007-bfdfe177c691	MIXTURE
http://data.gesis.org/claimskg/creative_work/1d713590-aef7-5adc-af79-980d55aae1d5	MIXTURE
http://data.gesis.org/claimskg/creative_work/1da6059d-12d7-5019-8257-68ab35953918	MIXTURE
http://data.gesis.org/claimskg/creative_work/1e404ac7-0ecb-576d-a52f-1f1b364f53a1	MIXTURE
http://data.gesis.org/claimskg/creative_work/1e5768f4-1184-5cd5-ba85-ccc6535dad72	MIXTURE
http://data.gesis.org/claimskg/creative_work/1e58f7da-2383-57af-b5a0-25035d262178	MIXTURE
http://data.gesis.org/claimskg/creative_work/1e6ae56b-f8c4-50c9-a11a-9567a25f8642	MIXTURE
http://data.gesis.org/claimskg/creative_work/1f53ae6f-1259-55ba-abc2-35906011be50	MIXTURE
http://data.gesis.org/claimskg/creative_work/1f8a028a-9df5-563d-a5b3-193b9e66b0c4	MIXTURE
http://data.gesis.org/claimskg/creative_work/20108d3e-d575-5933-b998-b9a7f8f60cd6	MIXTURE
http://data.gesis.org/claimskg/creative_work/2061b874-01e6-592d-bea1-fef04ba1ffd8	MIXTURE
http://data.gesis.org/claimskg/creative_work/20780c3c-16da-5c85-befd-0f0e8f3e03a6	MIXTURE
http://data.gesis.org/claimskg/creative_work/20b9ad19-a378-5615-9353-f9a557406728	MIXTURE
http://data.gesis.org/claimskg/creative_work/20c6d96f-49f3-5a66-9fd0-8345f3545383	MIXTURE
http://data.gesis.org/claimskg/creative_work/20d0b76f-79d7-55da-b9e9-1268beb3623e	MIXTURE
http://data.gesis.org/claimskg/creative_work/20eb7304-c047-5e50-a664-66ba9b64f368	MIXTURE
http://data.gesis.org/claimskg/creative_work/21076d87-408a-5f8e-bc71-c18745e6efaa	MIXTURE
http://data.gesis.org/claimskg/creative_work/21c3dc0d-d51f-5a87-bb21-a2c860f39b57	MIXTURE
http://data.gesis.org/claimskg/creative_work/22282d2e-890e-55c5-b4fb-906d5fa65c9b	MIXTURE
http://data.gesis.org/claimskg/creative_work/22452f8a-e311-57db-8774-2636b00cc583	MIXTURE
http://data.gesis.org/claimskg/creative_work/22516381-1d48-5a3f-a677-ad29336cdfd2	MIXTURE
http://data.gesis.org/claimskg/creative_work/22617645-661b-5afc-8153-de1bf3155817	MIXTURE
http://data.gesis.org/claimskg/creative_work/2295f9b2-a890-5804-8ce0-223f895bde89	MIXTURE
http://data.gesis.org/claimskg/creative_work/22e88a69-3725-5154-a9ec-603367ee3af7	MIXTURE
http://data.gesis.org/claimskg/creative_work/230bccd1-e64a-5e42-95ad-b4bcba31b9b9	MIXTURE
